class,gene,n_slices,z_min,z_max,z_coherence
01 IT-ET Glut,Ebf2,22,0.2,13.057739820419144,-0.2685551398839825
01 IT-ET Glut,Ebf3,22,0.2,13.057739820419144,-0.30066663982228153
01 IT-ET Glut,Ecel1,22,0.2,13.057739820419144,0.5990541359066435
01 IT-ET Glut,Ecm2,22,0.2,13.057739820419144,0.3242462858232758
01 IT-ET Glut,Edaradd,22,0.2,13.057739820419144,0.4600374186443876
01 IT-ET Glut,Ednra,22,0.2,13.057739820419144,0.8238053564958264
01 IT-ET Glut,Ednrb,22,0.2,13.057739820419144,0.7766711142636319
01 IT-ET Glut,Efna5,22,0.2,13.057739820419144,-0.04946278259980125
01 IT-ET Glut,Egfem1,22,0.2,13.057739820419144,0.15505008560682818
01 IT-ET Glut,Egflam,22,0.2,13.057739820419144,0.1634753822910402
01 IT-ET Glut,Egfr,22,0.2,13.057739820419144,-0.4059119871496556
01 IT-ET Glut,Egln3,22,0.2,13.057739820419144,0.0244476173722905
01 IT-ET Glut,Egr2,22,0.2,13.057739820419144,0.5292245126264792
01 IT-ET Glut,Egr3,22,0.2,13.057739820419144,0.38214449586818666
01 IT-ET Glut,Elfn1,22,0.2,13.057739820419144,-0.2467368132255554
01 IT-ET Glut,Emp2,22,0.2,13.057739820419144,0.7953485728372905
01 IT-ET Glut,Emx2,22,0.2,13.057739820419144,0.33157793886413994
01 IT-ET Glut,Emx2os,22,0.2,13.057739820419144,-0.12108314646832492
01 IT-ET Glut,En1,22,0.2,13.057739820419144,0.37108671134296983
01 IT-ET Glut,En2,22,0.2,13.057739820419144,0.5894680814986212
01 IT-ET Glut,Endou,22,0.2,13.057739820419144,0.803484033194141
01 IT-ET Glut,Eomes,22,0.2,13.057739820419144,0.9976634441048957
01 IT-ET Glut,Epb41l4a,22,0.2,13.057739820419144,-0.05273656308032063
01 IT-ET Glut,Epha1,22,0.2,13.057739820419144,0.7094814768922608
01 IT-ET Glut,Epha10,22,0.2,13.057739820419144,0.13421268652246618
